"x"
"2","mouse"
"3","human"
"4","human"
"5","human"
"x"
"1","mouse"
"2","human"
"3","human"
"x"
"1","mouse"
"2","human"
"3","human"
"x"
"1","chlamydomonas"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","human"
"x"
"1","hamster"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","mouse"
"11","human"
"12","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","dog"
"3","human"
"x"
"1","e. coli"
"2","mouse"
"3","cat"
"4","cat"
"5","dog"
"6","human"
"7","human"
"x"
"1","e. coli"
"2","yeast"
"3","mouse"
"4","cat"
"5","cat"
"6","dog"
"7","human"
"x"
"1","rat"
"2","e. coli"
"3","mouse"
"4","dog"
"5","human"
"x"
"1","rat"
"2","dog"
"3","human"
"4","human"
"x"
"1","cat"
"2","dog"
"3","human"
"4","atabidopsis"
"x"
"1","cat"
"2","dog"
"3","human"
"x"
"1","mouse"
"2","dog"
"3","human"
"4","human"
"x"
"1","cat"
"2","dog"
"3","human"
"x"
"1","e. coli"
"2","synechococcus"
"3","yeast"
"4","mouse"
"5","mouse"
"6","auxenochlorella"
"7","dog"
"8","human"
"9","human"
"10","human"
"11","human"
"12","human"
"13","human"
"14","human"
"15","atabidopsis"
"x"
"1","auxenochlorella"
"2","auxenochlorella"
"3","dog"
"4","human"
"x"
"1","synechococcus"
"2","yeast"
"3","mouse"
"4","dog"
"5","human"
"x"
"1","dog"
"2","human"
"3","human"
"x"
"1","rat"
"2","hamster"
"3","oak tree"
"4","chlamydomonas"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","mouse"
"11","mouse"
"12","human"
"x"
"1","hamster"
"2","chlamydomonas"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","mouse"
"11","mouse"
"12","human"
"13","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","human"
"x"
"1","rat"
"2","mouse"
"3","mouse"
"4","chlorella"
"5","human"
"6","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","human"
"3","human"
"4","human"
"x"
"1","mouse"
"2","cat"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","human"
"3","human"
"4","human"
"x"
"1","e. coli"
"2","mouse"
"3","human"
"x"
"1","synechococcus"
"2","yeast"
"3","mouse"
"4","human"
"5","human"
"x"
"1","e. coli"
"2","yeast"
"3","human"
"x"
"1","e. coli"
"2","yeast"
"3","cat"
"4","cat"
"5","human"
"x"
"1","e. coli"
"2","synechococcus"
"3","yeast"
"4","mouse"
"5","auxenochlorella"
"6","auxenochlorella"
"7","human"
"8","human"
"9","human"
"10","human"
"11","human"
"12","human"
"13","human"
"14","human"
"15","human"
"16","atabidopsis"
"x"
"1","e. coli"
"2","auxenochlorella"
"3","auxenochlorella"
"4","human"
"x"
"1","oak tree"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","human"
"x"
"1","hamster"
"2","oak tree"
"3","mouse"
"4","mouse"
"5","human"
"6","human"
"x"
"1","hamster"
"2","oak tree"
"3","mouse"
"4","mouse"
"5","human"
"x"
"1","hamster"
"2","oak tree"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","mouse"
"11","human"
"12","human"
"x"
"1","auxenochlorella"
"2","human"
"3","human"
"4","atabidopsis"
"x"
"1","auxenochlorella"
"2","auxenochlorella"
"3","human"
"4","atabidopsis"
"x"
"1","auxenochlorella"
"2","human"
"3","atabidopsis"
"x"
"1","cat"
"2","human"
"3","human"
"4","human"
"5","atabidopsis"
"x"
"1","synechococcus"
"2","yeast"
"3","mouse"
"4","auxenochlorella"
"5","human"
"6","human"
"7","human"
"8","human"
"9","human"
"10","human"
"11","human"
"x"
"1","auxenochlorella"
"2","cat"
"3","human"
"4","human"
"x"
"1","auxenochlorella"
"2","auxenochlorella"
"3","human"
"4","atabidopsis"
"x"
"1","mouse"
"2","chlorella"
"3","auxenochlorella"
"4","human"
"x"
"1","auxenochlorella"
"2","cat"
"3","human"
"4","human"
"x"
"1","yeast"
"2","auxenochlorella"
"3","human"
"x"
"1","rat"
"2","hamster"
"3","seal"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","mouse"
"11","mouse"
"12","mouse"
"13","human"
"14","human"
"x"
"1","hamster"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","mouse"
"10","human"
"11","human"
"x"
"1","rat"
"2","human"
"3","human"
"4","human"
"x"
"1","cat"
"2","cat"
"3","human"
"4","human"
"x"
"1","rat"
"2","mouse"
"3","cat"
"4","cat"
"5","human"
"6","human"
"x"
"1","rat"
"2","cat"
"3","cat"
"4","human"
"x"
"1","cat"
"2","cat"
"3","human"
"x"
"1","rat"
"2","cat"
"3","cat"
"4","human"
"x"
"1","rat"
"2","mouse"
"3","cat"
"4","cat"
"5","human"
"6","human"
"7","human"
"8","human"
"x"
"1","rat"
"2","cat"
"3","human"
"4","human"
"x"
"1","synechococcus"
"2","yeast"
"3","chlorella"
"4","human"
"5","human"
"6","human"
"7","human"
"x"
"1","rat"
"2","human"
"3","human"
"4","human"
"x"
"1","human"
"2","human"
"3","human"
"4","human"
"x"
"1","human"
"2","human"
"3","human"
"x"
"1","chlorella"
"2","human"
"3","human"
"4","human"
"x"
"1","synechococcus"
"2","mouse"
"3","human"
"4","human"
"x"
"1","human"
"2","human"
"3","human"
"x"
"1","rat"
"2","human"
"3","human"
"4","human"
"x"
"1","rat"
"2","human"
"3","human"
"4","human"
"5","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"4","human"
"x"
"1","synechococcus"
"2","human"
"3","human"
"x"
"1","human"
"2","human"
"3","human"
"4","human"
"x"
"1","yeast"
"2","human"
"3","human"
"4","human"
"5","human"
"x"
"1","mouse"
"2","human"
"3","human"
"x"
"1","human"
"2","human"
"3","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"4","human"
"x"
"1","human"
"2","human"
"3","human"
"x"
"1","yeast"
"2","human"
"3","human"
"x"
"1","synechococcus"
"2","mouse"
"3","human"
"4","human"
"x"
"1","chlorella"
"2","human"
"3","human"
"x"
"1","yeast"
"2","human"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","human"
"7","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","human"
"9","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","human"
"5","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","mouse"
"7","mouse"
"8","mouse"
"9","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","human"
"5","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","mouse"
"6","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","human"
"6","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","mouse"
"4","mouse"
"5","human"
"6","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"x"
"1","mouse"
"2","mouse"
"3","human"
"4","human"
"x"
"1","rat"
"2","mouse"
"3","human"
"4","human"
"x"
"1","mouse"
"2","human"
"3","human"
